duration,freq,instrument,intensity,note_name,session_name,timestamp
0.8,1169.04,piano,0.8,,default,1.728126049041748
0.8,1169.04,piano,0.8,,default,2.3053205013275146
0.8,390.12,piano,0.8,,default,2.8788609504699707
0.8,1169.04,piano,0.8,,default,3.4506232738494873
0.8,368.22,piano,0.8,,default,4.0181121826171875
0.8,1169.04,piano,0.8,,default,4.590181589126587
0.8,1169.04,piano,0.8,,default,5.1621153354644775
0.8,1169.04,piano,0.8,,default,5.7340686321258545
0.8,1169.04,piano,0.8,,default,6.306126832962036
0.8,1169.04,piano,0.8,,default,6.8796210289001465
0.8,1169.04,piano,0.8,,default,7.457736968994141
0.8,1169.04,piano,0.8,,default,8.035603761672974
0.8,1169.04,piano,0.8,,default,8.60957646369934
0.8,1169.04,piano,0.8,,default,9.187364101409912
0.8,328.05,piano,0.8,,default,9.753660202026367
0.8,736.45,piano,0.8,,default,10.32877802848816
0.8,1169.04,piano,0.8,,default,10.905062437057495
0.8,1169.04,piano,0.8,,default,11.482565641403198
0.8,292.25,piano,0.8,,default,12.048557758331299
0.8,292.25,piano,0.8,,default,13.766617774963379
0.8,292.25,piano,0.8,,default,14.338968276977539
0.8,1169.04,piano,0.8,,default,14.911058187484741
0.8,1169.04,piano,0.8,,default,15.489108800888062
0.8,292.25,piano,0.8,,default,17.7890727519989
0.8,292.25,piano,0.8,,default,18.355506420135498
0.8,368.22,piano,0.8,,default,18.92901921272278
0.8,390.12,piano,0.8,,default,19.498295307159424
0.8,491.52,piano,0.8,,default,20.06820511817932
0.8,390.12,piano,0.8,,default,20.637613773345947
0.8,491.52,piano,0.8,,default,21.20737862586975
0.8,551.72,piano,0.8,,default,21.77715492248535
0.8,1103.42,piano,0.8,,default,22.350608110427856
0.8,491.52,piano,0.8,,default,22.924436330795288
0.8,437.89,piano,0.8,,default,23.494222402572632
0.8,1169.04,piano,0.8,,default,24.071728944778442
0.8,551.72,piano,0.8,,default,24.64571237564087
0.8,437.89,piano,0.8,,default,25.215476512908936
0.8,584.52,piano,0.8,,default,25.790066719055176
0.8,368.22,piano,0.8,,default,26.359700441360474
0.8,368.22,piano,0.8,,default,26.93354606628418
0.8,328.05,piano,0.8,,default,27.505422830581665
0.8,328.05,piano,0.8,,default,28.074555158615112
0.8,328.05,piano,0.8,,default,28.64361882209778
0.8,390.12,piano,0.8,,default,29.21776795387268
0.8,390.12,piano,0.8,,default,29.787214279174805
0.8,1169.04,piano,0.8,,default,31.532823085784912
0.8,1169.04,piano,0.8,,default,32.11123085021973
0.8,1169.04,piano,0.8,,default,32.689446210861206
0.8,1169.04,piano,0.8,,default,33.84610414505005
0.8,1169.04,piano,0.8,,default,34.42386054992676
0.8,1169.04,piano,0.8,,default,35.001689434051514
0.8,1169.04,piano,0.8,,default,35.579750776290894
0.8,1169.04,piano,0.8,,default,36.15779757499695
0.8,551.72,piano,0.8,,default,36.732237339019775
0.8,328.05,piano,0.8,,default,37.29847955703735
0.8,390.12,piano,0.8,,default,38.44031310081482
0.8,292.25,piano,0.8,,default,39.006470680236816
0.8,328.05,piano,0.8,,default,39.572786808013916
0.8,780.24,piano,0.8,,default,40.144097089767456
0.8,390.12,piano,0.8,,default,40.71324563026428
0.8,368.22,piano,0.8,,default,41.28225612640381
0.8,1169.04,piano,0.8,,default,42.4344437122345
0.8,1169.04,piano,0.8,,default,43.01232361793518
0.8,368.22,piano,0.8,,default,44.16566586494446
0.8,328.05,piano,0.8,,default,44.73187470436096
0.8,368.22,piano,0.8,,default,45.29925727844238
0.8,390.12,piano,0.8,,default,45.868300437927246
0.8,875.79,piano,0.8,,default,46.440367221832275
0.8,368.22,piano,0.8,,default,47.009525299072266
0.8,390.12,piano,0.8,,default,48.15701746940613
0.8,390.12,piano,0.8,,default,48.72623801231384
0.8,1169.04,piano,0.8,,default,49.298399925231934
0.8,1169.04,piano,0.8,,default,49.878150939941406
0.8,390.12,piano,0.8,,default,50.4461030960083
0.8,437.89,piano,0.8,,default,51.01549029350281
0.8,875.79,piano,0.8,,default,51.58597135543823
0.8,1169.04,piano,0.8,,default,52.15943002700806
0.8,1169.04,piano,0.8,,default,55.072102069854736
0.8,1169.04,piano,0.8,,default,55.65867471694946
